"Iteration"	"sampleSize"	"movieName"	"grain"	"testCond"	"surpriseIndex"
58	28	"Corn"	"f"	"random"	1.45865604049367
58	28	"Corn"	"f"	"crossMov"	1.71094810489626
58	28	"3Iron"	"c"	"sample"	5.66272046055951
58	28	"3Iron"	"c"	"random"	2.6685253618691
58	28	"3Iron"	"c"	"crossMov"	1.91859778901586
58	28	"3Iron"	"f"	"sample"	8.05813399599685
58	28	"3Iron"	"f"	"random"	1.87329696010924
58	28	"3Iron"	"f"	"crossMov"	2.60539089824718
58	30	"Corn"	"c"	"sample"	9.19808204457852
58	30	"Corn"	"c"	"random"	2.08764911544285
58	30	"Corn"	"c"	"crossMov"	1.84624220752955
58	30	"Corn"	"f"	"sample"	12.5723097718796
58	30	"Corn"	"f"	"random"	1.35837764154234
58	30	"Corn"	"f"	"crossMov"	1.46538272817718
58	30	"3Iron"	"c"	"sample"	6.14840959170472
58	30	"3Iron"	"c"	"random"	2.12944176678641
58	30	"3Iron"	"c"	"crossMov"	1.83408524358606
58	30	"3Iron"	"f"	"sample"	9.79175248505804
58	30	"3Iron"	"f"	"random"	0.920683698980896
58	30	"3Iron"	"f"	"crossMov"	1.47035400162239
58	32	"Corn"	"c"	"sample"	5.26870917339783
58	32	"Corn"	"c"	"random"	1.70870688578983
58	32	"Corn"	"c"	"crossMov"	2.66194841167081
58	32	"Corn"	"f"	"sample"	11.7863235590392
58	32	"Corn"	"f"	"random"	1.56970460712115
58	32	"Corn"	"f"	"crossMov"	1.17794005784158
58	32	"3Iron"	"c"	"sample"	5.81336318751136
58	32	"3Iron"	"c"	"random"	1.76651187049617
58	32	"3Iron"	"c"	"crossMov"	2.01331958789932
58	32	"3Iron"	"f"	"sample"	8.86734638007744
58	32	"3Iron"	"f"	"random"	1.53259305523819
58	32	"3Iron"	"f"	"crossMov"	1.77687988645057
59	2	"Corn"	"c"	"sample"	2.16077996756532
59	2	"Corn"	"c"	"random"	1.66182549570308
59	2	"Corn"	"c"	"crossMov"	0.933489054638571
59	2	"Corn"	"f"	"sample"	2.32578626510486
59	2	"Corn"	"f"	"random"	0.950607939193346
59	2	"Corn"	"f"	"crossMov"	2.06276914450938
59	2	"3Iron"	"c"	"sample"	2.32657123868969
59	2	"3Iron"	"c"	"random"	3.83024466452911
59	2	"3Iron"	"c"	"crossMov"	2.57968654558755
59	2	"3Iron"	"f"	"sample"	1.84908706630697
59	2	"3Iron"	"f"	"random"	2.23517180280649
59	2	"3Iron"	"f"	"crossMov"	1.63611198097133
59	4	"Corn"	"c"	"sample"	3.90965348903996
59	4	"Corn"	"c"	"random"	2.00648160313301
59	4	"Corn"	"c"	"crossMov"	2.27309098571809
59	4	"Corn"	"f"	"sample"	3.15573892100727
59	4	"Corn"	"f"	"random"	2.31541053589792
59	4	"Corn"	"f"	"crossMov"	2.21040081242324
59	4	"3Iron"	"c"	"sample"	3.9300600479857
59	4	"3Iron"	"c"	"random"	3.10348367282913
59	4	"3Iron"	"c"	"crossMov"	3.43599518657034
59	4	"3Iron"	"f"	"sample"	2.76049667674629
59	4	"3Iron"	"f"	"random"	1.20639404626725
59	4	"3Iron"	"f"	"crossMov"	1.96559908764149
59	6	"Corn"	"c"	"sample"	3.7801239323074
59	6	"Corn"	"c"	"random"	2.44882323791701
59	6	"Corn"	"c"	"crossMov"	1.93990130018543
59	6	"Corn"	"f"	"sample"	4.25710097778562
59	6	"Corn"	"f"	"random"	1.21420772821086
59	6	"Corn"	"f"	"crossMov"	2.74443607748668
59	6	"3Iron"	"c"	"sample"	4.75299396276217
59	6	"3Iron"	"c"	"random"	3.34916827222073
59	6	"3Iron"	"c"	"crossMov"	1.83192876080229
59	6	"3Iron"	"f"	"sample"	3.09518881705336
59	6	"3Iron"	"f"	"random"	2.01423599825166
59	6	"3Iron"	"f"	"crossMov"	1.40801151153762
59	8	"Corn"	"c"	"sample"	3.95637508159366
59	8	"Corn"	"c"	"random"	1.46968427794121
59	8	"Corn"	"c"	"crossMov"	2.95841647701913
59	8	"Corn"	"f"	"sample"	11.9384346291243
59	8	"Corn"	"f"	"random"	1.07249640481556
59	8	"Corn"	"f"	"crossMov"	2.70391331826389
59	8	"3Iron"	"c"	"sample"	5.49552756884311
59	8	"3Iron"	"c"	"random"	2.12885613140633
59	8	"3Iron"	"c"	"crossMov"	0.947904295635547
59	8	"3Iron"	"f"	"sample"	7.4357864228136
59	8	"3Iron"	"f"	"random"	0.931281392547597
59	8	"3Iron"	"f"	"crossMov"	1.02520796421497
59	10	"Corn"	"c"	"sample"	5.18263144540733
59	10	"Corn"	"c"	"random"	2.05588431604388
59	10	"Corn"	"c"	"crossMov"	2.50658101463074
59	10	"Corn"	"f"	"sample"	8.61990454453363
59	10	"Corn"	"f"	"random"	0.989365230298763
59	10	"Corn"	"f"	"crossMov"	1.08526562506462
59	10	"3Iron"	"c"	"sample"	5.28057379362293
59	10	"3Iron"	"c"	"random"	3.06506496787383
59	10	"3Iron"	"c"	"crossMov"	3.099523525636
59	10	"3Iron"	"f"	"sample"	7.92752069334904
59	10	"3Iron"	"f"	"random"	1.76471811141927
59	10	"3Iron"	"f"	"crossMov"	2.73416723514647
59	12	"Corn"	"c"	"sample"	4.80020427416104
59	12	"Corn"	"c"	"random"	2.29563990088947
59	12	"Corn"	"c"	"crossMov"	2.41820187485115
59	12	"Corn"	"f"	"sample"	8.03948630542401
59	12	"Corn"	"f"	"random"	1.35786840063944
59	12	"Corn"	"f"	"crossMov"	0.580528163641458
59	12	"3Iron"	"c"	"sample"	3.05195159576761
59	12	"3Iron"	"c"	"random"	2.58187388980888
59	12	"3Iron"	"c"	"crossMov"	2.02842019146431
59	12	"3Iron"	"f"	"sample"	4.56465293242114
59	12	"3Iron"	"f"	"random"	1.43999712578069
59	12	"3Iron"	"f"	"crossMov"	0.51422456123008
59	14	"Corn"	"c"	"sample"	6.70336881333791
59	14	"Corn"	"c"	"random"	1.84810580784916
59	14	"Corn"	"c"	"crossMov"	1.78766721700942
59	14	"Corn"	"f"	"sample"	8.99067350097854
59	14	"Corn"	"f"	"random"	1.28761267928061
59	14	"Corn"	"f"	"crossMov"	1.6309971183108
59	14	"3Iron"	"c"	"sample"	4.84463287408709
59	14	"3Iron"	"c"	"random"	2.06394383440736
59	14	"3Iron"	"c"	"crossMov"	2.90821632847367
59	14	"3Iron"	"f"	"sample"	8.75744245823034
59	14	"3Iron"	"f"	"random"	1.57902778311101
59	14	"3Iron"	"f"	"crossMov"	1.7950556664399
59	16	"Corn"	"c"	"sample"	3.57209692316806
59	16	"Corn"	"c"	"random"	1.92787687486456
59	16	"Corn"	"c"	"crossMov"	1.36681248938287
59	16	"Corn"	"f"	"sample"	8.92397456590338
59	16	"Corn"	"f"	"random"	1.50398057654584
59	16	"Corn"	"f"	"crossMov"	1.2342186052485
59	16	"3Iron"	"c"	"sample"	6.34885978171396
59	16	"3Iron"	"c"	"random"	2.23727240297768
59	16	"3Iron"	"c"	"crossMov"	1.55100398555662
59	16	"3Iron"	"f"	"sample"	7.41070753414308
59	16	"3Iron"	"f"	"random"	1.8022639721779
59	16	"3Iron"	"f"	"crossMov"	1.22907168238885
59	18	"Corn"	"c"	"sample"	10.6097911766113
59	18	"Corn"	"c"	"random"	1.75825084936927
59	18	"Corn"	"c"	"crossMov"	2.19021385532302
59	18	"Corn"	"f"	"sample"	10.8552430121677
59	18	"Corn"	"f"	"random"	1.5113218431399
59	18	"Corn"	"f"	"crossMov"	1.92001517126608
59	18	"3Iron"	"c"	"sample"	6.8409533083849
59	18	"3Iron"	"c"	"random"	2.55034404985543
59	18	"3Iron"	"c"	"crossMov"	1.91346567138856
59	18	"3Iron"	"f"	"sample"	10.5781073426385
59	18	"3Iron"	"f"	"random"	1.28000998401932
59	18	"3Iron"	"f"	"crossMov"	0.962975779420574
59	20	"Corn"	"c"	"sample"	7.28637910361422
59	20	"Corn"	"c"	"random"	2.79236981672562
59	20	"Corn"	"c"	"crossMov"	1.8923900666693
59	20	"Corn"	"f"	"sample"	7.20132719101157
59	20	"Corn"	"f"	"random"	0.866528544208578
59	20	"Corn"	"f"	"crossMov"	1.00590733048635
59	20	"3Iron"	"c"	"sample"	4.77324990894798
59	20	"3Iron"	"c"	"random"	2.55370253541734
59	20	"3Iron"	"c"	"crossMov"	1.95907945351746
59	20	"3Iron"	"f"	"sample"	8.35713649557243
59	20	"3Iron"	"f"	"random"	1.66583134848493
59	20	"3Iron"	"f"	"crossMov"	1.39451079135655
59	22	"Corn"	"c"	"sample"	6.6362040972296
59	22	"Corn"	"c"	"random"	2.39228208482087
59	22	"Corn"	"c"	"crossMov"	1.9285007146933
59	22	"Corn"	"f"	"sample"	6.46149149100648
59	22	"Corn"	"f"	"random"	1.40951319372649
59	22	"Corn"	"f"	"crossMov"	1.42800531303847
59	22	"3Iron"	"c"	"sample"	4.73370993724611
59	22	"3Iron"	"c"	"random"	2.15681589786677
59	22	"3Iron"	"c"	"crossMov"	2.0850442510099
59	22	"3Iron"	"f"	"sample"	8.22891629593277
59	22	"3Iron"	"f"	"random"	1.75751259762721
59	22	"3Iron"	"f"	"crossMov"	1.58211057809623
59	24	"Corn"	"c"	"sample"	5.80696742838455
59	24	"Corn"	"c"	"random"	3.03725072000938
59	24	"Corn"	"c"	"crossMov"	1.52730293430448
59	24	"Corn"	"f"	"sample"	9.54921517798413
59	24	"Corn"	"f"	"random"	1.07511261935941
59	24	"Corn"	"f"	"crossMov"	1.83622725101183
59	24	"3Iron"	"c"	"sample"	6.60920197122242
59	24	"3Iron"	"c"	"random"	2.62341138965966
59	24	"3Iron"	"c"	"crossMov"	2.01816027994224
59	24	"3Iron"	"f"	"sample"	10.9720537434226
59	24	"3Iron"	"f"	"random"	1.45421263045007
59	24	"3Iron"	"f"	"crossMov"	2.20520564160174
59	26	"Corn"	"c"	"sample"	9.2136733278062
59	26	"Corn"	"c"	"random"	2.49812193820756
59	26	"Corn"	"c"	"crossMov"	1.64281205634091
59	26	"Corn"	"f"	"sample"	9.16693411153739
59	26	"Corn"	"f"	"random"	0.922517192028216
59	26	"Corn"	"f"	"crossMov"	1.07162423819695
59	26	"3Iron"	"c"	"sample"	5.81595119277423
59	26	"3Iron"	"c"	"random"	2.17497248923901
59	26	"3Iron"	"c"	"crossMov"	1.8850312076014
59	26	"3Iron"	"f"	"sample"	8.02866087781378
59	26	"3Iron"	"f"	"random"	1.70131721414572
59	26	"3Iron"	"f"	"crossMov"	1.37679495599772
59	28	"Corn"	"c"	"sample"	10.5476710205506
59	28	"Corn"	"c"	"random"	2.49504638934218
59	28	"Corn"	"c"	"crossMov"	2.37852777028613
59	28	"Corn"	"f"	"sample"	13.9411980380126
59	28	"Corn"	"f"	"random"	1.76821431958202
59	28	"Corn"	"f"	"crossMov"	0.996402789583064
59	28	"3Iron"	"c"	"sample"	6.43303453851318
59	28	"3Iron"	"c"	"random"	1.85707816625049
59	28	"3Iron"	"c"	"crossMov"	1.96073661861539
59	28	"3Iron"	"f"	"sample"	9.813652631631
59	28	"3Iron"	"f"	"random"	1.57082571524457
59	28	"3Iron"	"f"	"crossMov"	2.20476552419748
59	30	"Corn"	"c"	"sample"	5.892008562448
59	30	"Corn"	"c"	"random"	2.48157548749212
59	30	"Corn"	"c"	"crossMov"	1.6852940695445
59	30	"Corn"	"f"	"sample"	9.6529112579111
59	30	"Corn"	"f"	"random"	1.13559108643336
59	30	"Corn"	"f"	"crossMov"	1.6235842218281
59	30	"3Iron"	"c"	"sample"	5.20061036879127
59	30	"3Iron"	"c"	"random"	2.31273322857899
59	30	"3Iron"	"c"	"crossMov"	2.84629247492889
59	30	"3Iron"	"f"	"sample"	8.93259814907286
59	30	"3Iron"	"f"	"random"	1.89260805299006
59	30	"3Iron"	"f"	"crossMov"	2.43389126340402
59	32	"Corn"	"c"	"sample"	7.438238325508
59	32	"Corn"	"c"	"random"	2.35072091266934
59	32	"Corn"	"c"	"crossMov"	1.90003098885063
59	32	"Corn"	"f"	"sample"	10.1663807714223
59	32	"Corn"	"f"	"random"	1.07096212798923
59	32	"Corn"	"f"	"crossMov"	1.50338774275398
59	32	"3Iron"	"c"	"sample"	7.00171382948807
59	32	"3Iron"	"c"	"random"	2.53329551508306
59	32	"3Iron"	"c"	"crossMov"	2.11767577273657
59	32	"3Iron"	"f"	"sample"	7.59086119223161
59	32	"3Iron"	"f"	"random"	1.644723073627
59	32	"3Iron"	"f"	"crossMov"	1.28656391181256
60	2	"Corn"	"c"	"sample"	3.4615749439483
60	2	"Corn"	"c"	"random"	2.24154312245184
60	2	"Corn"	"c"	"crossMov"	2.83192778775188
60	2	"Corn"	"f"	"sample"	2.39446944741938
60	2	"Corn"	"f"	"random"	1.95925460574846
60	2	"Corn"	"f"	"crossMov"	2.46081513374237
60	2	"3Iron"	"c"	"sample"	2.57352080795576
60	2	"3Iron"	"c"	"random"	4.61836005445348
60	2	"3Iron"	"c"	"crossMov"	1.89527371383875
60	2	"3Iron"	"f"	"sample"	2.12489809207104
60	2	"3Iron"	"f"	"random"	6.65344853752386
60	2	"3Iron"	"f"	"crossMov"	1.56987214836635
60	4	"Corn"	"c"	"sample"	1.7432106295563
60	4	"Corn"	"c"	"random"	3.82395146168556
60	4	"Corn"	"c"	"crossMov"	2.19809472628488
60	4	"Corn"	"f"	"sample"	3.36545770938271
60	4	"Corn"	"f"	"random"	1.68484691231837
60	4	"Corn"	"f"	"crossMov"	1.36688039719974
60	4	"3Iron"	"c"	"sample"	2.91778144673281
60	4	"3Iron"	"c"	"random"	1.15489999351312
60	4	"3Iron"	"c"	"crossMov"	3.69514549810092
60	4	"3Iron"	"f"	"sample"	2.51310835025056
60	4	"3Iron"	"f"	"random"	1.60121651653328
60	4	"3Iron"	"f"	"crossMov"	2.87728785313896
60	6	"Corn"	"c"	"sample"	3.40417394600239
60	6	"Corn"	"c"	"random"	2.01168325517115
60	6	"Corn"	"c"	"crossMov"	1.43488474243527
60	6	"Corn"	"f"	"sample"	6.08200974286765
60	6	"Corn"	"f"	"random"	1.72501099206497
60	6	"Corn"	"f"	"crossMov"	2.62675032650753
60	6	"3Iron"	"c"	"sample"	3.59376693130354
60	6	"3Iron"	"c"	"random"	2.12137372754994
60	6	"3Iron"	"c"	"crossMov"	3.23779936858811
60	6	"3Iron"	"f"	"sample"	11.2715428347661
60	6	"3Iron"	"f"	"random"	1.68275709600362
60	6	"3Iron"	"f"	"crossMov"	3.89659786916479
60	8	"Corn"	"c"	"sample"	3.89919485046564
60	8	"Corn"	"c"	"random"	2.02660505501031
60	8	"Corn"	"c"	"crossMov"	1.45040469727712
60	8	"Corn"	"f"	"sample"	3.91675737870118
60	8	"Corn"	"f"	"random"	1.92362108281734
60	8	"Corn"	"f"	"crossMov"	2.04538915462193
60	8	"3Iron"	"c"	"sample"	2.8457062312528
60	8	"3Iron"	"c"	"random"	1.94855869682328
60	8	"3Iron"	"c"	"crossMov"	2.82307247467115
60	8	"3Iron"	"f"	"sample"	3.18481703072515
60	8	"3Iron"	"f"	"random"	1.36162892807488
60	8	"3Iron"	"f"	"crossMov"	1.20438850908736
60	10	"Corn"	"c"	"sample"	4.49500383344157
60	10	"Corn"	"c"	"random"	2.10972318225081
60	10	"Corn"	"c"	"crossMov"	2.05623034507634
60	10	"Corn"	"f"	"sample"	6.14548360917292
60	10	"Corn"	"f"	"random"	1.90535190838275
60	10	"Corn"	"f"	"crossMov"	1.2263154936512
60	10	"3Iron"	"c"	"sample"	3.21874582189886
60	10	"3Iron"	"c"	"random"	1.61976491777939
60	10	"3Iron"	"c"	"crossMov"	2.9114670408349
60	10	"3Iron"	"f"	"sample"	5.05957029263839
60	10	"3Iron"	"f"	"random"	2.25862142772292
60	10	"3Iron"	"f"	"crossMov"	2.09457263199141
60	12	"Corn"	"c"	"sample"	5.46214374916287
60	12	"Corn"	"c"	"random"	2.49793899715077
60	12	"Corn"	"c"	"crossMov"	2.24316859125491
60	12	"Corn"	"f"	"sample"	4.88307788638798
60	12	"Corn"	"f"	"random"	2.03136071688979
60	12	"Corn"	"f"	"crossMov"	1.19294783923308
60	12	"3Iron"	"c"	"sample"	5.2432290665841
60	12	"3Iron"	"c"	"random"	2.77872106976315
60	12	"3Iron"	"c"	"crossMov"	1.898885426697
60	12	"3Iron"	"f"	"sample"	6.38917100221643
60	12	"3Iron"	"f"	"random"	2.44366464476791
60	12	"3Iron"	"f"	"crossMov"	1.73498770356416
60	14	"Corn"	"c"	"sample"	5.99466072601067
60	14	"Corn"	"c"	"random"	1.68364808932916
60	14	"Corn"	"c"	"crossMov"	3.27490835701593
60	14	"Corn"	"f"	"sample"	11.1513546186365
60	14	"Corn"	"f"	"random"	1.60049898790456
60	14	"Corn"	"f"	"crossMov"	1.06250954493954
60	14	"3Iron"	"c"	"sample"	5.15010822059846
60	14	"3Iron"	"c"	"random"	2.78357629632136
60	14	"3Iron"	"c"	"crossMov"	2.29972332473352
60	14	"3Iron"	"f"	"sample"	6.02877043311507
60	14	"3Iron"	"f"	"random"	1.76033930345917
60	14	"3Iron"	"f"	"crossMov"	1.30823600045068
60	16	"Corn"	"c"	"sample"	5.86705996027337
60	16	"Corn"	"c"	"random"	1.76831269603324
60	16	"Corn"	"c"	"crossMov"	1.83835616677073
60	16	"Corn"	"f"	"sample"	9.68181822160353
60	16	"Corn"	"f"	"random"	1.67247016955563
60	16	"Corn"	"f"	"crossMov"	1.98238235510543
60	16	"3Iron"	"c"	"sample"	7.44404472089828
60	16	"3Iron"	"c"	"random"	2.09192141826124
60	16	"3Iron"	"c"	"crossMov"	1.93169754219868
60	16	"3Iron"	"f"	"sample"	7.26315568013725
60	16	"3Iron"	"f"	"random"	1.77489094425106
60	16	"3Iron"	"f"	"crossMov"	1.38342160782198
60	18	"Corn"	"c"	"sample"	4.94821848596704
60	18	"Corn"	"c"	"random"	2.62778232681179
60	18	"Corn"	"c"	"crossMov"	2.72156943164242
60	18	"Corn"	"f"	"sample"	8.52774579684776
60	18	"Corn"	"f"	"random"	1.38050311167703
60	18	"Corn"	"f"	"crossMov"	2.10902987557657
60	18	"3Iron"	"c"	"sample"	6.93636678276174
60	18	"3Iron"	"c"	"random"	2.9242898372206
60	18	"3Iron"	"c"	"crossMov"	2.7965304113302
60	18	"3Iron"	"f"	"sample"	9.31836670712975
60	18	"3Iron"	"f"	"random"	2.43946487546932
60	18	"3Iron"	"f"	"crossMov"	2.08206998685094
60	20	"Corn"	"c"	"sample"	5.99900101450174
60	20	"Corn"	"c"	"random"	2.23786297179509
60	20	"Corn"	"c"	"crossMov"	2.08787515151017
60	20	"Corn"	"f"	"sample"	8.30913425131544
60	20	"Corn"	"f"	"random"	1.66944081168815
60	20	"Corn"	"f"	"crossMov"	1.20034096605673
60	20	"3Iron"	"c"	"sample"	3.26878927233478
60	20	"3Iron"	"c"	"random"	2.13273579820509
60	20	"3Iron"	"c"	"crossMov"	1.80419895933714
60	20	"3Iron"	"f"	"sample"	7.33300100964847
60	20	"3Iron"	"f"	"random"	1.94529202684295
60	20	"3Iron"	"f"	"crossMov"	0.968524328839167
60	22	"Corn"	"c"	"sample"	6.25474660250462
60	22	"Corn"	"c"	"random"	2.63862426842258
60	22	"Corn"	"c"	"crossMov"	1.96221381019108
60	22	"Corn"	"f"	"sample"	10.5146136810195
60	22	"Corn"	"f"	"random"	1.41423769049422
60	22	"Corn"	"f"	"crossMov"	1.56222153536241
60	22	"3Iron"	"c"	"sample"	5.1717301845612
60	22	"3Iron"	"c"	"random"	1.90908945597377
60	22	"3Iron"	"c"	"crossMov"	2.60526602214977
60	22	"3Iron"	"f"	"sample"	9.65121666495554
60	22	"3Iron"	"f"	"random"	1.3674796580164
60	22	"3Iron"	"f"	"crossMov"	1.30656960416189
60	24	"Corn"	"c"	"sample"	10.8001154379086
60	24	"Corn"	"c"	"random"	2.14959913187396
60	24	"Corn"	"c"	"crossMov"	2.50468272245121
60	24	"Corn"	"f"	"sample"	14.1678837691799
60	24	"Corn"	"f"	"random"	1.9677845239981
60	24	"Corn"	"f"	"crossMov"	2.26867946846817
60	24	"3Iron"	"c"	"sample"	8.35907915560704
60	24	"3Iron"	"c"	"random"	2.30353361442531
60	24	"3Iron"	"c"	"crossMov"	1.63252268411934
60	24	"3Iron"	"f"	"sample"	9.51556118132052
60	24	"3Iron"	"f"	"random"	1.36418525653993
60	24	"3Iron"	"f"	"crossMov"	3.21254696840393
60	26	"Corn"	"c"	"sample"	6.19640927661757
60	26	"Corn"	"c"	"random"	2.04782314397507
60	26	"Corn"	"c"	"crossMov"	2.54994456681281
60	26	"Corn"	"f"	"sample"	10.8585408306491
60	26	"Corn"	"f"	"random"	1.07335072731274
60	26	"Corn"	"f"	"crossMov"	1.71752627666234
60	26	"3Iron"	"c"	"sample"	6.79983624184239
60	26	"3Iron"	"c"	"random"	2.1555955793369
60	26	"3Iron"	"c"	"crossMov"	1.59228337574626
60	26	"3Iron"	"f"	"sample"	6.53723497038629
60	26	"3Iron"	"f"	"random"	2.23054117436066
60	26	"3Iron"	"f"	"crossMov"	1.55078143456155
60	28	"Corn"	"c"	"sample"	6.99806084745897
60	28	"Corn"	"c"	"random"	1.93766066977231
60	28	"Corn"	"c"	"crossMov"	2.19727616386847
60	28	"Corn"	"f"	"sample"	13.1748038557429
60	28	"Corn"	"f"	"random"	1.13189998409254
60	28	"Corn"	"f"	"crossMov"	1.38164394406168
60	28	"3Iron"	"c"	"sample"	6.3039774544828
60	28	"3Iron"	"c"	"random"	1.86947250020036
60	28	"3Iron"	"c"	"crossMov"	1.52823133561241
60	28	"3Iron"	"f"	"sample"	9.65928015730459
60	28	"3Iron"	"f"	"random"	2.17413389227809
60	28	"3Iron"	"f"	"crossMov"	1.68210924285817
60	30	"Corn"	"c"	"sample"	6.65691171848776
60	30	"Corn"	"c"	"random"	2.23190699931494
60	30	"Corn"	"c"	"crossMov"	3.40468998511573
60	30	"Corn"	"f"	"sample"	8.09156593245459
60	30	"Corn"	"f"	"random"	1.26019324452017
60	30	"Corn"	"f"	"crossMov"	1.58346604885712
60	30	"3Iron"	"c"	"sample"	7.23170047760051
60	30	"3Iron"	"c"	"random"	2.51776529507884
60	30	"3Iron"	"c"	"crossMov"	1.75662165674358
60	30	"3Iron"	"f"	"sample"	8.24934124021484
60	30	"3Iron"	"f"	"random"	1.45763473806676
60	30	"3Iron"	"f"	"crossMov"	2.21710240103462
60	32	"Corn"	"c"	"sample"	9.51850860057503
60	32	"Corn"	"c"	"random"	2.23971314851765
60	32	"Corn"	"c"	"crossMov"	1.91549385917032
60	32	"Corn"	"f"	"sample"	14.0032006395927
60	32	"Corn"	"f"	"random"	1.70170709213529
60	32	"Corn"	"f"	"crossMov"	1.29872532364272
60	32	"3Iron"	"c"	"sample"	5.0320958579935
60	32	"3Iron"	"c"	"random"	2.26210377537958
60	32	"3Iron"	"c"	"crossMov"	2.08855707288056
60	32	"3Iron"	"f"	"sample"	8.80845773804291
60	32	"3Iron"	"f"	"random"	1.2197851878303
60	32	"3Iron"	"f"	"crossMov"	1.20258088573579
61	2	"Corn"	"c"	"sample"	0.692247678500564
61	2	"Corn"	"c"	"random"	4.67011757061815
61	2	"Corn"	"c"	"crossMov"	0.799551716183322
61	2	"Corn"	"f"	"sample"	11.556058580016
61	2	"Corn"	"f"	"random"	1.59315859616483
61	2	"Corn"	"f"	"crossMov"	2.95978976946863
61	2	"3Iron"	"c"	"sample"	7.69021230845417
61	2	"3Iron"	"c"	"random"	2.33213528138385
61	2	"3Iron"	"c"	"crossMov"	0.29228966404047
61	2	"3Iron"	"f"	"sample"	4.88222385951599
61	2	"3Iron"	"f"	"random"	0.669489172771639
61	2	"3Iron"	"f"	"crossMov"	0.735732433527796
61	4	"Corn"	"c"	"sample"	7.93924443702816
61	4	"Corn"	"c"	"random"	3.33237565970183
61	4	"Corn"	"c"	"crossMov"	2.79648658101626
61	4	"Corn"	"f"	"sample"	3.88910765483274
61	4	"Corn"	"f"	"random"	2.27586912508941
61	4	"Corn"	"f"	"crossMov"	0.937090300249853
61	4	"3Iron"	"c"	"sample"	2.95489116307473
61	4	"3Iron"	"c"	"random"	1.13496503051915
61	4	"3Iron"	"c"	"crossMov"	2.24237617925977
61	4	"3Iron"	"f"	"sample"	11.3497365057115
61	4	"3Iron"	"f"	"random"	0.81353510752399
61	4	"3Iron"	"f"	"crossMov"	1.87753357379765
61	6	"Corn"	"c"	"sample"	5.49796434558225
61	6	"Corn"	"c"	"random"	1.95029511278034
61	6	"Corn"	"c"	"crossMov"	3.3729035445289
61	6	"Corn"	"f"	"sample"	4.4803822126011
61	6	"Corn"	"f"	"random"	0.98919704435171
61	6	"Corn"	"f"	"crossMov"	2.03416729640969
61	6	"3Iron"	"c"	"sample"	3.9446377749104
61	6	"3Iron"	"c"	"random"	2.70405417692552
61	6	"3Iron"	"c"	"crossMov"	1.2049292916972
61	6	"3Iron"	"f"	"sample"	3.90485370323508
61	6	"3Iron"	"f"	"random"	0.334646786190526
61	6	"3Iron"	"f"	"crossMov"	0.672242690425147
61	8	"Corn"	"c"	"sample"	4.73283291807391
61	8	"Corn"	"c"	"random"	3.98286942821872
61	8	"Corn"	"c"	"crossMov"	3.5180209268238
61	8	"Corn"	"f"	"sample"	4.54613149771248
61	8	"Corn"	"f"	"random"	1.32298842011138
61	8	"Corn"	"f"	"crossMov"	2.49574596010437
61	8	"3Iron"	"c"	"sample"	4.9432652299267
61	8	"3Iron"	"c"	"random"	2.73825745288346
61	8	"3Iron"	"c"	"crossMov"	3.41130629103596
61	8	"3Iron"	"f"	"sample"	5.7964882231259
61	8	"3Iron"	"f"	"random"	1.07132239308512
61	8	"3Iron"	"f"	"crossMov"	1.82659739846645
61	10	"Corn"	"c"	"sample"	5.12104460025743
61	10	"Corn"	"c"	"random"	1.50564424994267
61	10	"Corn"	"c"	"crossMov"	1.13572379554964
61	10	"Corn"	"f"	"sample"	9.51901310927814
61	10	"Corn"	"f"	"random"	2.03286228944899
61	10	"Corn"	"f"	"crossMov"	1.16583581153802
61	10	"3Iron"	"c"	"sample"	7.63965756649132
61	10	"3Iron"	"c"	"random"	2.49594097930544
61	10	"3Iron"	"c"	"crossMov"	1.38405579423722
61	10	"3Iron"	"f"	"sample"	13.5969035780344
61	10	"3Iron"	"f"	"random"	1.63200544315218
61	10	"3Iron"	"f"	"crossMov"	2.0430799354542
61	12	"Corn"	"c"	"sample"	6.77940848275365
61	12	"Corn"	"c"	"random"	2.03870655988995
61	12	"Corn"	"c"	"crossMov"	2.76944628318906
61	12	"Corn"	"f"	"sample"	11.372006775626
61	12	"Corn"	"f"	"random"	1.67250303788987
61	12	"Corn"	"f"	"crossMov"	1.11002213494416
61	12	"3Iron"	"c"	"sample"	4.95029038501522
61	12	"3Iron"	"c"	"random"	2.630915002525
61	12	"3Iron"	"c"	"crossMov"	2.03950220638621
61	12	"3Iron"	"f"	"sample"	8.48584934523234
61	12	"3Iron"	"f"	"random"	1.62580812393343
61	12	"3Iron"	"f"	"crossMov"	1.89505321655992
61	14	"Corn"	"c"	"sample"	6.49005515907837
61	14	"Corn"	"c"	"random"	2.33684515434392
61	14	"Corn"	"c"	"crossMov"	2.5519106896589
61	14	"Corn"	"f"	"sample"	12.5854452967447
61	14	"Corn"	"f"	"random"	0.977508402842315
61	14	"Corn"	"f"	"crossMov"	2.50839771613085
61	14	"3Iron"	"c"	"sample"	7.64894332448003
61	14	"3Iron"	"c"	"random"	2.03834337718788
61	14	"3Iron"	"c"	"crossMov"	1.60649486956059
61	14	"3Iron"	"f"	"sample"	7.82641487356097
61	14	"3Iron"	"f"	"random"	1.90099141420924
61	14	"3Iron"	"f"	"crossMov"	3.15208310103912
61	16	"Corn"	"c"	"sample"	4.46655681097304
